"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial"
1508,50,1,0,7733.16837879785,18837,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,5,1978,1978,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,687,0,491,1224,0,0,1,0,1,0,1,604,1891,1,0,3,0,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,4,2010,0,1,0,1,0
1509,60,1,0,80,9600,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,6,1971,1971,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,329,1,386,715,0,0,1,0,1,0,1,715,1645,1,0,1,2,4,0,0,1,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2010,0,1,0,1,0
1510,20,1,0,80,9600,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1966,1966,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,172,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,698,1,534,1232,0,0,1,0,1,0,1,0,1232,0,1,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,4,2010,0,1,0,1,0
1511,20,1,0,90,9900,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1966,1966,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1059,1,150,1209,0,1,0,0,1,0,1,0,1209,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,4,2010,0,0,0,1,0
1512,20,1,0,88,9680,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1967,1967,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,268,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1010,1,500,1510,1,0,0,0,1,0,1,0,1510,0,1,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,4,2010,0,1,0,1,0
1513,80,1,0,4484.80630231099,10600,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,5,1964,1964,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,533,533,0,0,1,0,1,0,1,644,1775,1,0,2,0,3,0,0,1,8,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2010,0,0,0,0,0
1514,90,1,0,98,13260,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,6,1962,2001,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,144,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1500,1,228,1728,0,0,1,0,1,0,1,0,1728,0,0,2,0,6,0,0,1,10,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2010,0,0,1,0,0
1515,50,1,0,68,9724,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,5,7,1952,2002,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,265,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,670,1,470,1140,0,1,0,0,1,0,1,532,2461,1,0,2,0,3,0,0,1,7,0,2,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1516,50,1,0,120,17360,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6,6,1949,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,340,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,300,1,482,782,0,0,1,0,1,0,1,537,1556,1,0,2,0,3,0,0,1,6,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,1,2010,0,1,0,1,0
1517,85,1,0,75,11380,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,8,1966,2008,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,216,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,944,1,136,1080,0,1,0,0,1,0,1,0,1128,0,1,1,0,2,0,1,0,5,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,238,1,2010,0,1,0,1,0
1518,90,1,0,70,8267,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,5,1958,1958,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1604,1604,0,0,1,0,1,0,1,0,1604,1,0,2,0,4,0,0,1,8,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,42,3,2010,0,1,0,1,0
1519,20,1,0,70,8197,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,7,5,2003,2009,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,506,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1188,1,292,1480,1,0,0,0,1,0,1,0,1480,0,1,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,252,2,2010,0,1,0,1,0
1520,20,1,0,3362.46490353843,8050,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1959,1959,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,150,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,856,0,125,1143,0,0,1,0,1,0,1,0,1143,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,5,2010,0,1,0,1,0
1521,20,1,0,87,10725,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1959,1959,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,91,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,936,1,270,1206,0,0,0,0,1,0,1,0,1206,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,5,2010,0,1,0,1,0
1522,20,1,0,80,10032,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,5,1959,1959,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,432,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,734,1,510,1244,1,0,0,0,1,0,1,0,1580,0,1,1,1,3,0,0,1,6,1,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2010,0,1,0,1,0
1523,50,1,0,60,8382,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,4,5,1956,1956,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,832,832,0,0,1,0,1,1,0,505,1337,1,0,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,2010,0,1,0,1,0
1524,20,1,0,60,10950,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,7,1952,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,339,1,525,864,0,0,1,0,1,0,1,0,1064,1,0,1,0,2,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2010,0,1,0,1,0
1525,20,1,0,119,10895,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1955,1955,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,648,1,324,972,0,0,1,0,1,0,1,0,972,1,0,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2010,0,1,0,1,0
1526,190,1,0,70,13587,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,5,1958,1958,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,532,1,456,988,0,0,1,0,1,0,1,0,988,0,1,1,0,2,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,4,2010,0,1,1,0,0
1527,30,1,0,65,7898,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,7,1920,1994,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,576,576,0,1,0,0,1,0,1,0,985,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,1,0,0,4,2010,0,1,0,1,0
1528,50,1,0,60,8064,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6,8,1948,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,481,0,161,816,0,0,1,0,1,0,1,408,1224,0,1,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,414,5,2010,0,1,0,1,0
1529,20,1,0,81,7635,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1960,1960,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,588,0,237,1175,1,0,0,0,1,0,1,0,1175,1,0,1,1,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2010,0,1,0,1,0
1530,20,1,0,80,9760,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,7,1963,1984,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,218,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,717,0,415,1395,0,0,1,0,1,0,1,0,1395,0,1,1,0,2,0,0,1,7,0,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,657,5,2010,0,1,0,1,0
1531,50,0,1,60,4800,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,5,1900,1954,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,771,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,48,1,661,709,0,0,1,0,1,0,1,687,1844,0,1,1,0,3,0,0,1,9,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,84,1,2010,0,0,1,0,0
1532,30,0,1,56,4485,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,7,1920,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,579,1,357,936,0,0,1,0,1,0,1,0,936,0,1,1,0,2,0,0,1,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,51,5,2010,0,1,0,1,0
1533,20,0,1,69,5805,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,7,1957,1957,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,274,0,0,1347,0,1,0,0,1,0,1,0,1347,0,1,1,0,3,0,1,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2010,0,1,0,1,0
1534,45,0,1,50,6900,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,6,7,1938,2000,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,827,827,0,1,0,0,1,0,1,424,1251,1,0,1,0,3,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2010,0,1,0,1,0
1535,50,0,1,69,11851,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,7,1948,2009,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,780,1,247,1027,1,0,0,0,1,0,1,606,1633,1,0,1,0,3,0,1,0,7,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2010,0,1,0,1,0
1536,50,0,1,3453.58245618114,8239,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,6,1920,1962,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,176,1,832,1008,0,0,1,0,1,0,1,185,1245,1,0,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1537,30,0,1,68,9656,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,2,1923,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,678,678,0,0,1,1,0,0,1,0,832,1,0,1,0,2,0,0,1,5,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,6,2010,0,1,1,0,0
1538,70,0,1,60,9600,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,8,9,1900,2003,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,930,930,0,0,1,1,0,0,1,636,1566,1,0,2,0,3,0,1,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,54,4,2010,0,1,1,0,0
1539,70,0,1,50,9000,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,8,9,1890,2002,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,346,346,1,0,0,0,1,0,1,1111,2268,1,0,3,0,3,0,1,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,1,0,0,4,2010,0,1,0,1,0
1540,190,0,1,100,9045,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,3,1910,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,840,840,0,0,0,1,0,0,0,1128,2256,1,0,2,0,4,0,0,0,12,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,6,2010,0,1,1,0,0
1541,70,0,1,60,10560,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,6,7,1922,1994,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,283,1,455,738,1,0,0,0,1,0,1,602,1470,1,0,1,1,2,0,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2010,0,1,0,1,0
1542,50,0,1,53,5830,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,6,1950,1997,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,788,1,200,988,1,0,0,0,1,0,1,582,1612,1,0,1,1,3,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1543,75,1,0,3414.37767008633,7793,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,7,1922,2005,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,474,1,634,1108,0,0,1,1,0,1,0,908,2068,1,0,1,1,3,0,1,0,8,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2010,0,1,0,1,0
1544,30,0,1,50,5000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,7,1925,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,188,1,577,765,0,0,1,1,0,0,0,0,765,0,1,1,0,2,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,135,4,2010,0,1,0,1,0
1545,50,0,1,50,6000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,7,1939,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,452,0,144,608,0,0,1,0,1,0,1,524,1132,0,1,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,4,2010,0,1,1,0,0
1546,50,0,1,50,6000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,6,1940,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,264,1,308,572,1,0,0,0,1,1,0,348,1196,1,0,1,1,3,0,0,1,6,1,2,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1547,50,0,1,53,6360,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,6,1942,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,300,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,360,0,316,835,0,0,1,0,1,1,0,498,1453,1,0,1,1,3,0,1,0,7,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1548,50,0,1,50,6000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,7,1948,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,300,1,480,780,0,0,1,0,1,0,1,636,1416,1,0,1,1,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,221,3,2010,0,1,0,1,0
1549,50,0,1,52,6240,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,7,1936,1980,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,276,1,252,528,0,1,0,0,1,0,1,492,1040,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,306,5,2010,0,1,0,1,0
1550,50,0,1,52,6240,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,5,1930,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,448,1,480,928,0,0,1,0,1,0,0,608,1536,1,0,2,0,4,0,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1551,30,0,1,51,6120,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,5,1923,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,960,1,164,1124,0,0,1,0,1,0,1,0,1068,0,1,1,0,2,0,0,1,5,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1552,50,0,1,57,8094,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,5,1915,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,888,888,1,0,0,0,1,0,1,1074,1962,1,0,1,1,4,0,0,1,9,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,160,6,2010,0,1,0,1,0
1553,70,0,1,60,12900,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,6,8,1912,2009,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,780,780,1,0,0,0,1,0,1,780,1560,1,0,1,1,3,0,1,0,7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,344,5,2010,0,1,0,1,0
1554,70,0,1,52,3068,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,6,8,1920,1993,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,662,662,1,0,0,0,1,0,1,662,1324,1,0,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,2,2010,0,1,0,1,0
1555,20,1,0,100,15263,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,5,1959,1959,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,766,1,656,1422,0,1,0,0,1,0,1,0,1675,1,0,2,0,3,0,0,1,8,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2010,0,1,0,1,0
1556,50,1,0,72,10632,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,3,1917,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,689,689,0,1,0,1,0,0,1,499,1224,1,0,1,1,3,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2010,0,0,0,1,0
1557,190,1,0,60,9900,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,4,1915,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1026,1,186,1212,0,0,1,1,0,0,1,180,1392,0,1,1,0,3,0,0,1,6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,2010,0,0,0,1,0
1558,50,1,0,65,6001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,5,1940,1950,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,368,1,232,600,1,0,0,1,0,0,1,319,919,1,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2010,0,1,0,1,0
1559,70,0,0,2806.83327772978,6449,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,1907,1950,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,73,1,634,707,0,0,1,1,0,0,1,942,1884,1,0,1,1,4,0,0,1,7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,3,2010,0,1,1,0,0
