"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice"
47,50,1,0,48,12822,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1351,1,83,1434,1,0,0,0,1,0,1,631,2149,0,1,1,1,1,0,1,0,6,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,168,8,2009,0,1,1,0,0,239686
48,20,0,0,84,11096,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,8,5,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,24,1,1632,1656,1,0,0,0,1,0,1,0,1656,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,7,2007,0,1,0,1,0,249700
49,190,0,1,33,4456,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,5,1920,2008,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,736,736,0,1,0,0,1,0,1,716,1452,1,0,2,0,2,0,0,1,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,6,2009,1,0,0,0,1,113000
50,20,1,0,66,7742,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,7,1966,1966,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,763,1,192,955,1,0,0,0,1,0,1,0,955,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2007,0,1,0,1,0,127000
51,60,1,0,5686.34195138875,13869,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,6,1997,1997,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,182,1,612,794,0,1,0,0,1,0,1,676,1470,1,0,2,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,7,2007,0,1,0,1,0,177000
52,50,0,1,52,6240,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,6,1934,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,816,816,0,0,1,0,1,0,1,0,1176,1,0,1,0,3,0,0,1,6,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,112,9,2006,0,1,0,1,0,114500
53,90,0,1,110,8472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1963,1963,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,104,0,0,816,0,0,1,1,0,0,1,0,816,0,1,1,0,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,106,5,2010,0,1,0,1,0,110000
54,20,1,0,68,50271,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9,5,1981,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1810,1,32,1842,0,1,0,0,1,0,1,0,1842,0,0,0,1,0,0,1,0,5,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,857,11,2006,0,1,0,1,0,385000
55,80,1,0,60,7134,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1955,1955,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,384,1,0,384,0,0,1,0,1,0,1,0,1360,1,0,1,0,3,0,0,1,6,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,2,2007,0,1,0,1,0,130000
56,20,1,0,100,10175,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,5,1964,1964,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,272,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,490,1,935,1425,0,1,0,0,1,0,1,0,1425,1,0,2,0,3,0,0,1,7,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2008,0,1,0,1,0,180500
57,160,0,0,24,2645,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,5,1999,2000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,456,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,649,1,321,970,1,0,0,0,1,0,1,756,1739,0,1,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,115,8,2009,0,1,1,0,0,172500
58,60,1,0,89,11645,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,860,860,1,0,0,0,1,0,1,860,1720,1,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,8,2006,0,1,0,1,0,196500
59,60,1,0,66,13682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,5,2006,2006,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1031,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1410,1410,1,0,0,0,1,0,1,1519,2945,1,0,3,1,3,0,1,0,10,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,192,10,2006,1,0,0,0,1,438780
60,20,1,0,60,7200,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,7,1972,1972,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,632,1,148,780,1,0,0,0,1,0,1,0,780,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,196,1,2008,0,1,0,1,0,124900
61,20,1,0,63,13072,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,5,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,941,1,217,1158,1,0,0,0,1,0,1,0,1158,0,1,1,1,3,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2006,1,0,0,0,1,158000
62,75,0,1,60,7200,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,7,1920,1996,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,530,530,0,0,1,1,0,0,1,530,1111,1,0,1,0,3,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,2007,0,1,0,1,0,101000
63,120,1,0,44,6442,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,8,5,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,178,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,24,1,1346,1370,1,0,0,0,1,0,1,0,1370,1,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,120,10,2007,0,1,0,1,0,202500
64,70,0,1,50,10300,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,6,1921,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,576,576,0,1,0,0,1,0,1,808,1710,1,0,2,0,3,0,0,1,9,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,12,4,2010,0,1,0,1,0,140000
65,60,1,0,4081.47469468648,9375,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1997,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,573,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,739,1,318,1057,1,0,0,0,1,0,1,977,2034,0,1,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,576,2,2009,0,1,0,1,0,219500
66,60,1,0,76,9591,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,8,5,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,344,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1143,1143,1,0,0,0,1,0,1,1330,2473,1,0,2,1,4,0,1,0,9,1,1,1,0,0,0,1,0,0,0,0,1,0,3,0,1,0,1,0,1,192,10,2007,0,1,0,1,0,317000
67,20,1,0,8178.41807854727,19900,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,5,1970,1989,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,287,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,912,1,1035,1947,0,0,1,0,1,0,1,0,2207,0,1,2,0,3,0,0,1,7,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,301,7,2010,0,1,0,1,0,180000
68,20,1,0,72,10665,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,167,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1013,1,440,1453,1,0,0,0,1,0,1,0,1479,0,1,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,144,6,2007,0,1,0,1,0,226000
69,30,0,1,47,4608,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,6,1945,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,747,747,0,0,1,0,1,0,1,0,747,1,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2010,0,1,0,1,0,80000
70,50,1,0,81,15593,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,4,1953,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,603,1,701,1304,0,0,1,0,1,0,1,983,2287,1,0,2,0,3,0,0,1,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,7,2006,0,1,0,1,0,225000
71,20,1,0,95,13651,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,7,6,1973,1973,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1115,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1880,1,343,2223,1,0,0,0,1,0,1,0,2223,0,1,2,0,3,0,0,1,8,1,2,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,300,2,2007,0,1,0,1,0,244000
72,20,1,0,69,7599,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,6,1982,2006,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,565,1,280,845,0,0,1,0,1,0,1,0,845,0,1,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2007,0,1,0,1,0,129500
73,60,1,0,74,10141,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,832,832,0,1,0,0,1,0,1,833,1718,1,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,12,2009,0,1,0,1,0,185000
74,20,1,0,85,10200,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,7,1954,2003,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,104,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,320,0,404,1086,0,1,0,0,1,0,1,0,1086,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2010,0,1,0,1,0,144900
75,50,0,1,60,5790,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,6,1915,1950,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,840,840,0,1,0,1,0,0,1,765,1605,1,0,2,0,3,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2010,0,1,0,1,0,107400
76,180,0,1,21,1596,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1973,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,462,1,0,462,0,0,1,0,1,0,1,462,988,0,1,1,0,2,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,120,11,2009,0,1,0,1,0,91000
77,20,1,0,3491.74324996406,8475,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,7,1956,1956,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,228,1,724,952,1,0,0,0,1,1,0,0,952,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,4,2008,0,1,0,1,0,135750
78,50,0,1,50,8635,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,5,1948,2001,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,336,0,295,672,0,0,1,0,1,0,1,213,1285,0,1,1,0,2,0,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2008,0,1,0,1,0,127000
79,90,1,0,72,10778,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,5,1968,1968,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1768,1768,0,0,1,1,0,0,1,0,1768,1,0,2,0,4,0,0,1,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,4,2010,0,1,0,1,0,136500
80,50,0,1,60,10440,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5,6,1910,1981,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,440,440,0,1,0,0,1,0,1,548,1230,1,0,1,1,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,74,5,2009,0,1,0,1,0,110000
81,60,1,0,100,13000,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,6,6,1968,1968,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,576,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,448,1,448,896,0,0,1,0,1,0,1,960,2142,1,0,2,1,4,0,1,0,8,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,6,2009,0,1,0,1,0,193500
82,120,0,1,32,4500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,5,1998,1998,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,443,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1201,1,36,1237,1,0,0,0,1,0,1,0,1337,0,1,2,0,2,0,0,1,5,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,3,2006,0,1,0,1,0,153500
83,20,1,0,78,10206,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,8,5,2007,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,468,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,33,1,1530,1563,1,0,0,0,1,0,1,0,1563,1,0,2,0,3,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,144,10,2008,0,1,0,1,0,245000
84,20,1,0,80,8892,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1960,1960,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,66,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1065,1065,0,1,0,0,1,0,1,0,1065,1,0,1,1,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,74,7,2007,0,0,0,1,0,126500
85,80,1,0,3618.87757230909,8530,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7,5,1995,1996,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,22,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,384,384,0,1,0,0,1,0,1,670,1474,1,0,2,1,3,0,0,1,7,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,120,5,2009,0,1,0,1,0,168500
86,60,1,0,121,16059,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,5,1991,1992,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,284,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1288,1288,1,0,0,0,1,0,1,1116,2417,1,0,2,1,4,0,1,0,9,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,127,4,2006,0,1,0,1,0,260000
87,60,1,0,122,11911,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,684,684,1,0,0,0,1,0,1,876,1560,1,0,2,1,3,0,1,0,6,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,100,3,2009,0,1,0,1,0,174000
88,160,0,0,40,3951,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,6,5,2009,2009,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,76,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,612,612,1,0,0,0,1,0,1,612,1224,1,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2009,1,0,0,0,1,164500
89,50,0,0,105,8470,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,2,1915,1982,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1013,1013,0,0,1,1,0,0,1,0,1526,1,0,1,0,2,0,0,0,6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,10,2009,0,0,1,0,0,85000
90,20,1,0,60,8070,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,5,1994,1995,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,588,1,402,990,1,0,0,0,1,0,1,0,990,0,1,1,0,3,0,0,1,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,2007,0,1,0,1,0,123600
91,20,1,0,60,7200,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,5,1950,1950,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1040,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,7,2006,0,1,0,1,0,109900
92,20,1,0,85,8500,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,3,1961,1961,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,203,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,600,1,635,1235,0,0,1,0,1,0,1,0,1235,1,0,1,0,2,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,12,2006,0,1,1,0,0,98600
93,30,1,0,80,13360,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,7,1921,2006,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,713,1,163,876,1,0,0,0,1,0,1,0,964,0,1,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,8,2009,0,1,0,1,0,163500
94,190,0,0,60,7200,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,6,1910,1998,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1046,1,168,1214,1,0,0,1,0,0,1,1031,2291,1,0,2,0,4,0,0,1,9,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,11,2007,0,1,0,1,0,133900
95,60,1,0,69,9337,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1997,1997,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,648,1,176,824,1,0,0,0,1,0,1,881,1786,0,1,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2007,0,1,0,1,0,204750
96,60,1,0,4100.70155077447,9765,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,8,1993,1993,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,68,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,310,1,370,680,0,1,0,0,1,0,1,790,1470,1,0,2,1,3,0,0,1,6,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,232,4,2009,0,1,0,1,0,185000
97,20,1,0,78,10264,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,1999,1999,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,183,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1162,1,426,1588,1,0,0,0,1,0,1,0,1588,1,0,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,158,8,2006,0,1,0,1,0,214000
98,20,1,0,73,10921,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,5,1965,1965,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,48,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,520,1,440,960,0,0,1,0,1,0,0,0,960,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,120,5,2007,0,1,0,1,0,94750
